taxa	log2fold_1hr
Vigun08g062300	0
Vigun01g047900	0
Vigun07g109200	0
Vigun09g163700	-0.97
Vigun06g137800	0
Vigun09g042700	0.69
Vigun11g107700	1.35
Vigun04g108700	0
Vigun03g009500	0
Vigun02g118900	0.93
Vigun10g059000	0
Vigun07g281800	0
Vigun04g088400	0.56
Vigun03g043300	0
Vigun03g302400	0
Vigun05g255200	0.66
Vigun06g016200	0
Vigun02g078700	0.52
Vigun05g023300	0
Vigun05g241800	0
Vigun05g150400	0
Vigun06g218300	0
Vigun03g269100	0
Vigun03g015500	1.38
Vigun03g212600	0
Vigun03g005200	0
Vigun02g074200	1.15
Vigun05g027300	0
Vigun08g064000	0
Vigun04g163900	0
Vigun05g011600	1.11
Vigun03g372800	0
Vigun03g110100	0
Vigun11g151200	0
Vigun11g050300	0
Vigun07g144200	0
Vigun01g104000	0.98
Vigun02g155600	1.59
Vigun09g268300	0
Vigun11g159300	0
Vigun08g099900	0
Vigun06g036900	0.71
Vigun11g107200	0
Vigun02g119400	0
Vigun03g253000	0
Vigun03g034000	0
Vigun05g122300	0
Vigun09g184200	0
Vigun01g074200	0
Vigun04g114900	0
Vigun01g024300	0
Vigun05g080600	0
Vigun05g024400	0
Vigun11g081900	0
Vigun02g108600	0
Vigun03g421700	-0.74
Vigun09g060200	0
Vigun02g198800	0
Vigun05g128700	0
Vigun03g061900	0
Vigun05g105800	0
Vigun11g117500	0
Vigun09g181400	0
Vigun03g448100	0
Vigun11g148400	0
Vigun08g191200	0
Vigun03g320100	0
Vigun04g188600	0
Vigun08g117300	0.47
Vigun07g220700	0
Vigun06g055200	0
Vigun10g080600	1.22
Vigun06g192600	0
Vigun07g136600	0
Vigun04g103400	0
Vigun05g178300	0
Vigun07g039700	0
Vigun01g081900	0
Vigun07g067400	1.67
Vigun11g011200	0
Vigun08g053700	0
Vigun11g203400	0
Vigun01g157400	0
Vigun10g160800	0
Vigun10g150600	0
Vigun01g154600	0
Vigun02g084000	-0.42
Vigun09g170800	0
Vigun08g020000	0
Vigun05g070200	0
Vigun05g186800	0
Vigun04g169800	0
Vigun07g099500	0
Vigun03g400100	0
Vigun07g273400	0
Vigun05g246300	0
Vigun04g067000	0
Vigun08g140700	0
Vigun01g079000	0
Vigun07g296200	0
Vigun02g128900	1.96
Vigun11g207000	0.6
Vigun07g038600	0
Vigun10g016400	0.37
Vigun09g000500	0
Vigun04g023400	0
Vigun01g226800	0
Vigun05g072900	0
Vigun09g005200	0
Vigun09g107900	0
Vigun08g178800	0
Vigun03g424500	0
Vigun01g159800	0
Vigun01g171800	1.24
Vigun01g186700	0
Vigun05g199600	0.87
Vigun01g122400	0
Vigun02g016700	0
Vigun01g104800	0
Vigun01g023300	0
Vigun08g080900	0
Vigun05g085700	0
Vigun04g198400	0
Vigun03g162700	0
Vigun07g090100	0.84
Vigun05g234200	0
Vigun03g266400	0
Vigun07g150600	0
Vigun01g128000	0
Vigun10g198400	0
Vigun09g192800	0
Vigun07g114100	0
Vigun10g042000	0
Vigun07g183400	0
Vigun03g016000	-0.83
Vigun03g269700	0.58
Vigun03g128600	0
Vigun08g083700	0
Vigun10g027800	0
Vigun10g138800	0
Vigun06g046400	0
Vigun11g178300	0.77
Vigun07g171400	0
Vigun03g389500	0.49
Vigun03g359700	0
Vigun02g041900	0
Vigun08g065100	0
Vigun11g034600	0
Vigun02g173000	0
Vigun09g125900	0
Vigun09g266600	0.51
Vigun09g277400	0
Vigun02g159100	0
VigunL008500	0
Vigun05g212900	0
Vigun06g132800	0
Vigun02g097100	0
Vigun09g135500	0
Vigun07g228300	0
Vigun03g109000	0
Vigun08g064200	0
Vigun02g124400	0
Vigun10g163100	0
Vigun10g046600	0
Vigun04g139300	-1.08
Vigun04g058400	0
Vigun09g125300	0
Vigun01g038300	0
Vigun04g078100	0
Vigun09g066300	0
Vigun03g050200	-0.41
Vigun08g145100	0
Vigun10g105600	-0.72
Vigun02g022400	0
Vigun09g118300	0
Vigun09g191100	0
Vigun03g223700	0
Vigun03g405900	0
Vigun09g259200	0
Vigun06g222000	0
Vigun07g193600	0
Vigun11g209600	0
Vigun03g209100	0
Vigun05g273000	0
Vigun11g201600	0.58
Vigun02g203800	0
Vigun03g334300	0
Vigun07g028600	0.65
Vigun09g104900	0
Vigun09g276700	0
Vigun09g226500	-0.79
Vigun04g188500	0
Vigun01g041200	0.76
Vigun02g047500	0
Vigun07g149100	0
Vigun10g182600	0
Vigun04g039700	0
Vigun07g260200	0
Vigun02g183400	0
Vigun09g230000	0
Vigun07g253200	0
Vigun01g059100	0
Vigun09g258300	0
Vigun02g050400	0
Vigun08g196200	0
Vigun10g189100	0
Vigun06g130000	0
Vigun07g037100	0
Vigun01g051200	0
Vigun04g116900	0
Vigun03g189600	0
Vigun07g284300	0
Vigun09g252900	0
Vigun03g176900	0
Vigun01g027100	0
Vigun06g065700	0
Vigun03g351300	0
Vigun03g153900	0
Vigun04g175400	0
Vigun11g154200	0
Vigun07g144600	0
Vigun08g190600	0
Vigun04g083900	0.84
Vigun05g163200	0
Vigun05g090500	0
Vigun03g381300	0
Vigun05g095500	0
Vigun09g180100	0
Vigun07g267800	0
Vigun06g049600	0
Vigun03g191200	0
Vigun01g221500	0
Vigun05g123300	0
Vigun03g385500	0
Vigun04g194900	-3.42
Vigun07g191200	0
Vigun01g152200	0.49
Vigun11g092800	0
Vigun03g172100	1.03
Vigun06g123300	0
Vigun06g190200	0
Vigun01g221000	0
Vigun03g173800	0
Vigun10g071700	0
Vigun11g127000	0
Vigun06g002800	0
Vigun11g042900	0
Vigun02g179300	0
Vigun09g213200	0
Vigun08g205500	0
Vigun07g170600	0
Vigun09g134800	0
Vigun03g092400	0
Vigun09g085000	0
Vigun03g356800	0
Vigun06g178600	0
Vigun07g078000	0.64
Vigun05g247700	0
Vigun10g147800	0
Vigun09g132200	1.28
Vigun01g136400	0.61
Vigun02g131500	-0.42
Vigun01g130600	0.95
Vigun05g134800	0
Vigun05g299200	0.52
Vigun07g040300	0
Vigun10g020700	0
Vigun02g117700	0
Vigun07g033500	0
Vigun03g015000	0
Vigun06g206200	0
Vigun07g191900	0
Vigun06g042800	0
Vigun09g169700	0
Vigun03g429800	0
Vigun11g128900	0.52
Vigun05g155000	0
Vigun11g171800	0
Vigun01g233200	0
Vigun07g054800	0
Vigun03g136600	0
Vigun02g111400	0
Vigun11g181900	0.4
Vigun02g119600	0
Vigun10g193700	0
Vigun01g126900	0.37
Vigun03g145800	0
Vigun05g026900	-0.56
Vigun08g037500	0
Vigun05g287500	0
Vigun05g061000	0
Vigun05g087800	-0.78
Vigun01g051300	0
Vigun01g174600	0
Vigun01g248000	0
Vigun09g202700	0
Vigun07g075900	0
Vigun01g069200	0
Vigun03g286200	0
Vigun10g188600	0.51
Vigun08g114100	0
Vigun06g157600	0
Vigun06g028400	0
Vigun09g127600	0
Vigun09g148000	0
Vigun10g035000	0
Vigun07g253500	0
Vigun06g221200	0
Vigun08g109000	0
Vigun03g403600	0
Vigun03g021200	0
Vigun01g149100	0
Vigun08g134400	0
Vigun05g155200	0
Vigun05g128500	0
Vigun03g441300	0
Vigun07g136000	0
Vigun01g148800	1.17
Vigun01g026700	1.52
Vigun04g175800	0
Vigun04g038400	0
Vigun10g032200	0
Vigun03g388700	0.41
Vigun11g053100	0
Vigun09g263100	1.11
Vigun05g195000	0
Vigun08g078000	0
Vigun04g012400	0
Vigun04g070800	0
Vigun10g007500	0
Vigun07g074300	0
Vigun11g155500	0.52
Vigun03g241200	0
Vigun03g308300	0
Vigun06g059700	0
Vigun02g083100	0
Vigun06g221000	0
Vigun02g097200	0
Vigun07g274700	0
Vigun08g015800	0.48
Vigun03g003800	0.32
Vigun09g188700	0
Vigun10g182400	0
Vigun03g033700	0
Vigun05g286600	0
Vigun01g124400	0
Vigun03g373400	0
Vigun06g225400	0
Vigun11g057700	0
Vigun01g124100	0
Vigun09g185100	0
Vigun03g133400	0
Vigun11g069900	0
Vigun06g226700	0.54
Vigun10g092400	0
Vigun05g239300	0
Vigun06g114300	-0.77
Vigun04g097700	0
Vigun03g310400	0
Vigun09g191500	0
Vigun02g178900	0
Vigun09g249200	0
Vigun05g084100	0
Vigun06g086200	0
Vigun05g204000	-0.64
Vigun05g254300	0
Vigun09g067600	0
Vigun03g157900	0
Vigun04g088900	0.83
Vigun03g223500	0
Vigun01g192100	0
Vigun08g047200	0
Vigun02g197600	0.64
Vigun06g112300	0.68
Vigun02g195200	0
Vigun07g117300	0
Vigun11g179300	0
Vigun08g183600	0
Vigun10g139200	0
Vigun02g067600	0
Vigun03g428300	-0.58
Vigun09g228900	0
Vigun01g000200	0.64
Vigun10g013600	0
Vigun05g265100	0
Vigun09g229200	0
Vigun02g088400	0
Vigun03g167200	0.74
Vigun03g263600	0
Vigun10g097500	0
Vigun02g169100	-1.14
Vigun09g187400	0
Vigun08g014800	0.45
Vigun09g277700	0
Vigun01g067200	0
Vigun07g218300	-0.52
Vigun03g316000	1.58
Vigun09g210000	0
Vigun01g092800	0
Vigun05g019900	0
Vigun10g129500	0
Vigun11g109000	0
Vigun02g063100	0
Vigun03g124600	0
Vigun08g069400	0
Vigun07g133300	0
Vigun10g149700	-1.02
Vigun09g216900	0
Vigun09g258000	0
Vigun05g072500	0
Vigun06g182700	0
Vigun07g163000	0
Vigun03g357500	0
Vigun08g077300	0
Vigun07g172600	0
Vigun05g303100	0
Vigun01g203500	0.76
Vigun11g182700	0
Vigun07g097800	0
Vigun03g386000	0.45
Vigun03g010400	0
Vigun03g420300	0
Vigun04g203200	0
Vigun08g206800	0
Vigun09g067500	0
Vigun11g055000	0
Vigun06g190600	0
Vigun05g145200	0
Vigun06g005700	0
Vigun09g218100	0
Vigun09g214400	0
Vigun06g087100	0
Vigun11g162700	0
Vigun10g085100	0
Vigun11g224100	0
Vigun05g016400	0
Vigun03g159000	0
Vigun03g174900	-0.6
Vigun01g087800	0
Vigun06g013100	0
Vigun05g037600	0
Vigun10g180800	0
Vigun09g187800	0
Vigun03g081300	0.99
Vigun02g170400	0
Vigun01g212400	0
Vigun02g061700	1.7
Vigun02g180800	0
Vigun06g159200	0
Vigun04g117500	0
Vigun06g223700	0
Vigun06g165200	0.55
Vigun09g106800	0
Vigun02g182100	0
Vigun04g052800	0
Vigun11g176400	0.35
Vigun07g014300	0
Vigun10g191800	0
Vigun07g044600	0
Vigun04g097400	0
Vigun08g182900	0
Vigun02g096800	0
Vigun11g194300	0
Vigun03g243900	-0.28
Vigun02g108400	0
Vigun11g149600	-0.47
Vigun11g025800	0
Vigun02g018900	0.61
Vigun03g066300	0
Vigun07g037000	0
Vigun08g003500	0
Vigun11g131600	0
Vigun03g218500	0.55
VigunL007200	0
Vigun10g152300	0
Vigun06g187200	0
Vigun08g028400	0
Vigun03g214600	0
Vigun10g036900	0
Vigun03g067100	0
Vigun01g054400	-0.73
Vigun09g240200	0.48
Vigun03g251800	0
Vigun07g263600	-0.68
Vigun04g139800	2.94
Vigun11g116500	0
Vigun02g153400	0
Vigun03g421900	0
Vigun07g033200	0
Vigun07g174500	0
Vigun03g145500	0
Vigun10g002900	0
Vigun04g134600	0
Vigun06g067900	0
Vigun01g061900	0
Vigun06g037900	0
Vigun07g117100	0
Vigun07g065500	0
Vigun04g092400	0
Vigun07g126600	0.67
Vigun01g108700	-0.45
Vigun07g287100	0
Vigun11g195700	0.4
Vigun11g174900	0
Vigun11g176600	0
Vigun02g196800	0
Vigun09g102300	0.7
Vigun02g121900	0
Vigun09g028100	1.55
Vigun09g150000	0
Vigun03g165300	0.83
Vigun06g149900	0
Vigun09g155200	0
Vigun09g196400	0
Vigun09g081000	0
Vigun11g035000	0
Vigun06g077300	0
Vigun09g215900	0
Vigun08g042600	0
Vigun01g002900	0
Vigun05g001000	0
Vigun09g194700	0
Vigun06g128100	0
Vigun06g048500	0
Vigun05g068600	0
Vigun03g426600	0
Vigun05g054300	0
Vigun08g179700	0
Vigun11g019100	0
Vigun04g195800	0
Vigun03g342400	0
Vigun03g290000	0
Vigun07g266200	0
Vigun05g245700	0
Vigun05g297000	0
Vigun04g157900	0
Vigun01g052800	0
Vigun05g081800	0
Vigun01g083200	0
Vigun03g110300	0
Vigun01g100200	0
Vigun06g120400	0
Vigun05g146600	2.04
Vigun11g100100	1.18
Vigun11g146700	0
Vigun05g231200	0
Vigun11g114500	0
Vigun09g100700	0
Vigun07g155500	0.41
Vigun08g120100	0
Vigun11g030800	0
Vigun09g173300	0
Vigun02g163100	0
Vigun07g282000	0
Vigun11g015300	0
Vigun05g192600	0
Vigun09g101900	0
Vigun03g229600	0
Vigun02g049200	0
Vigun07g104000	0
Vigun03g132200	0.29
Vigun05g162500	0
Vigun10g132600	0
Vigun02g018800	0
Vigun09g199700	0
Vigun04g098100	0
Vigun06g054100	0
Vigun05g255100	0
Vigun04g054100	0
Vigun03g122500	0
Vigun04g199100	0.73
Vigun05g223800	0
Vigun09g232200	0
Vigun06g139500	0.58
Vigun07g047600	0
Vigun07g155300	0
Vigun08g212600	0
Vigun09g175700	0
Vigun11g015600	-1.34
Vigun06g080100	0
Vigun10g151500	0
Vigun04g175600	0
Vigun05g297400	0
Vigun02g011600	0
Vigun04g133500	0
Vigun02g013100	0
Vigun08g006700	1.37
Vigun05g015900	0
Vigun06g152800	0
Vigun07g032100	-0.64
Vigun10g079400	0
Vigun09g038600	0
Vigun07g085300	0
Vigun07g206900	0
Vigun07g069700	0
Vigun03g390000	0
Vigun06g050700	0
Vigun01g143400	1.16
Vigun01g186500	0
Vigun02g028100	0
Vigun03g122800	0
Vigun09g083300	0
Vigun04g115100	-0.32
Vigun10g126800	0.36
Vigun07g224700	-0.34
Vigun08g190000	0
Vigun10g058400	0
Vigun05g115000	0
Vigun10g181700	0
Vigun09g253300	0
Vigun09g067400	1.71
Vigun03g443100	0
Vigun05g079700	0
Vigun07g250300	0
Vigun09g055900	0
Vigun06g018400	0
Vigun07g221500	0
Vigun03g442600	0
Vigun04g158600	0
Vigun01g107600	0
Vigun10g076400	0
Vigun03g408700	0
Vigun10g086100	0
Vigun03g402900	0
Vigun10g060400	0
Vigun05g098100	0
Vigun01g252200	0.33
Vigun07g036300	0
Vigun05g237200	0
Vigun09g058800	2.1
Vigun07g259000	0
Vigun05g155100	0
Vigun03g123900	0
Vigun03g110200	0
Vigun04g196100	0
Vigun04g021600	0
Vigun01g224500	0
Vigun03g028500	0.68
Vigun03g251100	0
Vigun08g161300	0.51
Vigun11g147200	0
Vigun06g000700	0
Vigun07g089400	0
Vigun03g154300	0
Vigun02g149700	0
Vigun03g345900	0
Vigun04g051800	0
Vigun09g089700	0
Vigun04g012800	0
Vigun03g240300	0
Vigun07g036800	0
Vigun07g134800	0
Vigun01g169100	0
Vigun06g066700	0
Vigun07g028700	-0.73
Vigun07g272800	0
Vigun09g264600	1.1
Vigun07g147500	0
Vigun01g172800	0
Vigun03g372200	0
Vigun09g068000	-0.43
Vigun03g047300	0
Vigun01g205500	0
Vigun05g189700	0
Vigun11g029700	0
Vigun06g233500	0
Vigun05g201000	0.95
Vigun09g141400	0
Vigun03g185300	0
Vigun05g090600	0
Vigun08g050800	0
Vigun07g258500	0
VigunL048400	0
Vigun11g000500	0
Vigun02g132900	0
Vigun09g084600	0
Vigun01g076400	0
Vigun03g436700	0.52
Vigun03g382400	0
Vigun06g000400	0.78
Vigun10g127900	-0.3
Vigun11g113200	0
Vigun11g154800	0
Vigun03g284100	0
VigunL048200	0
Vigun05g241400	0
Vigun07g057700	0
Vigun02g078900	0
Vigun07g281500	0
Vigun10g121800	0.74
Vigun01g163500	0
Vigun09g080500	0
Vigun06g130800	0
Vigun03g424800	0
Vigun11g058000	1.85
Vigun05g081000	0
Vigun08g044000	0
Vigun09g233000	0
Vigun04g194700	0
Vigun02g173600	0
Vigun10g109900	0
Vigun06g174800	0
Vigun07g035100	0
Vigun05g211700	0.55
Vigun10g183400	0
Vigun05g102800	0
Vigun01g183600	0
Vigun01g089000	0
Vigun03g432100	0
Vigun10g109000	0
Vigun05g081100	0
Vigun03g156000	0
Vigun03g242300	0
Vigun01g218400	0
Vigun03g362000	0
Vigun06g112200	0
Vigun07g281700	0
Vigun03g450000	0
Vigun05g052200	0.52
Vigun07g130700	0
Vigun03g259800	0.54
Vigun10g061700	0.53
Vigun04g005900	0
Vigun01g094900	0
Vigun10g188800	0
Vigun07g124100	0
Vigun06g127800	0
Vigun07g044400	0
Vigun01g064500	0
Vigun08g032400	0
Vigun03g439000	0
Vigun08g051000	0
Vigun04g104600	0
Vigun04g160500	0
Vigun03g050500	0
Vigun01g205100	0
Vigun08g031000	-1.08
Vigun05g170900	0
Vigun03g294100	-0.99
Vigun07g033000	0
Vigun07g269000	0
Vigun05g183300	0
Vigun11g085400	0
Vigun04g163200	0
Vigun04g048000	0
Vigun09g116300	0
Vigun03g031700	0
Vigun05g221800	0
Vigun01g169600	0
Vigun03g433000	0
Vigun05g260500	0.49
Vigun10g049000	0
Vigun04g203100	0
Vigun06g129600	0
Vigun05g212200	0
Vigun11g222200	0.49
Vigun07g205300	0
Vigun07g075600	0.62
Vigun11g086300	0
Vigun06g106700	0
Vigun10g147300	-0.98
Vigun08g039800	0
Vigun07g180600	0
Vigun03g159600	0
Vigun07g165000	-0.68
Vigun03g019600	0
Vigun03g167700	0
Vigun08g035100	0
Vigun03g281700	0
Vigun02g062700	0
Vigun07g006200	0.74
Vigun07g173200	0
Vigun09g105700	0
Vigun06g200700	0
Vigun09g264200	0
Vigun01g193100	0
Vigun05g218700	0
VigunL086500	0
Vigun05g284700	-1.73
Vigun03g103400	0
Vigun11g190900	0
Vigun08g085300	0
Vigun06g172300	-0.72
Vigun03g124400	0
Vigun09g139300	0
Vigun04g193600	-0.29
Vigun03g009200	0.86
Vigun05g214800	0
Vigun09g146400	0
Vigun07g090300	-0.58
Vigun03g067400	0
Vigun06g088500	0
Vigun05g093800	0
Vigun01g114800	0
Vigun11g179100	0
Vigun03g087300	0
Vigun02g175300	0
Vigun01g123200	0.95
Vigun10g091100	0
Vigun05g034700	0
Vigun03g133100	0
Vigun03g386400	-0.77
Vigun03g373100	0
Vigun09g088800	0
Vigun03g111700	0
Vigun10g161800	0
Vigun08g137400	0
Vigun01g004400	0
Vigun03g354900	1.09
Vigun03g307800	0
Vigun05g175700	0
Vigun05g299500	0
Vigun04g063100	0
Vigun06g107700	0
Vigun02g140400	0
Vigun02g199800	0
Vigun03g421300	0
Vigun02g049800	0
Vigun04g154000	0
Vigun10g119800	0
Vigun07g178900	0
Vigun03g059500	0
Vigun08g062500	0
Vigun03g099400	0.67
Vigun03g042700	0
Vigun04g053800	0
Vigun02g046900	0
Vigun08g081600	0
Vigun08g020300	0
Vigun01g248900	0
Vigun11g189200	0
Vigun09g269100	0
Vigun03g417700	-0.37
Vigun03g260600	0
Vigun06g103000	0
Vigun09g129600	0
Vigun03g042800	0
Vigun02g194500	0
Vigun09g014100	0
Vigun01g228200	0
Vigun06g089500	-0.92
Vigun07g015300	1.63
Vigun11g203700	-1.12
Vigun03g264000	0
Vigun03g185400	0
Vigun05g280400	0
Vigun02g081500	0.66
Vigun10g141000	0.34
Vigun09g265300	0
Vigun08g109400	0
Vigun09g161400	0
Vigun02g204400	0
Vigun01g027200	0
Vigun01g183800	0
Vigun05g098200	0
Vigun05g134500	0
Vigun06g061700	0.54
Vigun03g121500	0.93
Vigun05g298600	0
Vigun09g005900	0
Vigun01g246700	0
Vigun05g118700	0.56
Vigun10g067900	0
Vigun11g187000	0.72
Vigun08g108400	0
Vigun08g141800	0
Vigun07g155800	0
Vigun07g255600	0
Vigun08g177600	0.55
Vigun03g310300	0
Vigun04g103700	0
Vigun01g162600	0
Vigun09g262500	0
Vigun07g252200	0
Vigun03g426500	0
Vigun04g089900	0
Vigun01g217300	1.1
Vigun06g069800	0
Vigun02g043800	0
Vigun03g349200	0
Vigun03g317700	0
Vigun06g167100	1.42
Vigun11g208800	0
Vigun11g104100	0
Vigun06g148600	0
Vigun04g013800	0
Vigun03g007100	0
Vigun11g211500	0
Vigun03g445200	0.7
Vigun10g045400	0
Vigun03g217300	0.83
Vigun01g069500	0
Vigun01g080600	0
Vigun07g213500	0
Vigun01g163000	0
Vigun09g144700	0
Vigun08g155500	-0.52
Vigun04g121800	0
Vigun05g046500	-2.64
Vigun03g161000	0
Vigun07g276300	0
Vigun03g277900	2.46
Vigun01g173400	0
Vigun05g007100	0
Vigun06g177200	0.71
Vigun10g170100	0
Vigun03g391300	0
Vigun07g263700	0
Vigun11g060900	0
Vigun03g447000	0.78
Vigun11g120600	0
Vigun03g370800	0
Vigun01g003600	0
Vigun03g062500	0
Vigun01g029700	0
Vigun03g102900	0
Vigun04g080200	0
Vigun01g212200	0
Vigun09g206100	0
Vigun03g447700	0
Vigun06g037100	0
Vigun04g045500	1.55
Vigun09g194300	0
Vigun01g106600	0
Vigun07g233000	0
Vigun03g349800	0
Vigun06g135500	0
Vigun06g120900	0
Vigun04g110300	0.99
Vigun10g088900	0
Vigun08g035800	0.64
Vigun02g070800	0
Vigun01g232800	-0.76
Vigun09g252100	0
Vigun06g174900	0
Vigun03g070200	0.59
Vigun01g163900	0.46
Vigun11g175000	0
Vigun09g100200	0
Vigun05g013800	0
Vigun05g225400	0
Vigun11g080600	0
Vigun11g189500	0
Vigun11g188600	0
Vigun02g078400	0
Vigun07g220800	0
Vigun11g090200	0
Vigun03g157400	0.67
Vigun03g298700	0
Vigun08g175500	-0.62
Vigun08g107900	0
Vigun01g209200	0
Vigun03g246700	0
Vigun07g280200	0
Vigun07g192700	0
Vigun07g208600	0
Vigun11g171400	1.67
Vigun09g048100	0
Vigun06g176600	0.75
Vigun09g071400	0
Vigun07g198600	0
Vigun06g092500	-0.28
Vigun06g227400	0
Vigun05g055900	0
Vigun02g149200	0
Vigun05g126300	-0.58
Vigun08g009900	0
Vigun05g182800	0
Vigun04g089500	0.5
Vigun03g312400	0
Vigun03g167000	0
Vigun07g273600	0
Vigun09g190300	0
Vigun03g393900	0
Vigun09g021000	0.66
Vigun03g431800	0
Vigun09g137500	0
Vigun10g121700	0
Vigun06g207500	0
Vigun01g199200	0
Vigun07g140700	0
Vigun11g187600	0
Vigun02g017300	0.81
Vigun01g160900	0
Vigun09g056200	0
Vigun01g133000	0.53
Vigun11g194000	0.54
Vigun05g270300	0
Vigun08g047000	0
Vigun11g191000	0
Vigun03g243700	0
Vigun09g132700	0
Vigun06g076300	0
Vigun03g028300	0
Vigun03g196300	0
Vigun01g175900	0
Vigun03g109700	0
Vigun08g083100	0
Vigun07g071100	-0.28
Vigun06g144400	0
Vigun01g246400	0.69
Vigun05g009800	0
Vigun05g301900	-0.76
Vigun02g128000	0
Vigun08g143900	0
Vigun04g088000	0
Vigun09g214300	0
Vigun02g077900	0
Vigun05g263900	1.93
Vigun02g138600	0
Vigun01g215600	0
Vigun02g164000	0.8
Vigun05g172600	0
Vigun01g127400	0
Vigun02g009800	0
Vigun09g113900	0
Vigun05g273700	0
Vigun07g232900	0
Vigun01g101700	0.76
Vigun06g019700	0
VigunL043900	0
Vigun10g016300	0
Vigun03g228000	-1
Vigun08g133000	0
Vigun02g105300	0
Vigun06g223200	0
Vigun05g006900	0
Vigun08g049200	0
Vigun02g112400	0
Vigun06g006700	1.28
Vigun01g110400	0
Vigun07g123000	0
Vigun04g004800	0
Vigun01g029300	0
Vigun07g105800	0
Vigun07g135700	0
Vigun02g189800	0
Vigun02g146900	0
Vigun06g216900	0
Vigun08g029600	0
Vigun08g152500	0
Vigun01g190700	0
Vigun03g150600	0
Vigun04g112300	0
Vigun10g195500	0
Vigun02g188500	0
Vigun03g379100	0.38
Vigun03g171700	0
Vigun11g084100	0.5
Vigun03g160700	0
Vigun10g116800	0
Vigun07g022700	0
Vigun04g175500	0
Vigun06g189000	0
Vigun01g232200	0
Vigun09g014500	0.36
Vigun01g108500	0
Vigun06g161200	0
Vigun06g006400	0
Vigun08g002900	0
Vigun07g282100	0
Vigun01g216900	0
Vigun01g092600	0
Vigun09g081200	0
Vigun01g090700	-0.59
Vigun02g090000	-0.46
Vigun05g255400	0
Vigun05g015200	0
Vigun08g025200	0
Vigun03g187500	0
Vigun05g303600	0
Vigun06g002900	0
Vigun03g139400	0
Vigun04g132200	0
Vigun10g013900	0
Vigun04g014700	0
Vigun09g077900	0
Vigun02g093300	0
Vigun10g148800	0
Vigun08g161600	0.51
Vigun05g100900	0
Vigun05g137600	0
Vigun03g178800	0
Vigun09g267200	0
Vigun07g228700	-0.42
Vigun06g180400	0
Vigun06g019200	0
Vigun04g123800	0
Vigun11g120200	0
Vigun07g068600	0
Vigun10g022700	0
Vigun08g008100	0.45
Vigun03g315500	0
Vigun04g109000	0
Vigun10g017300	0
Vigun03g119800	0
Vigun02g204500	0
Vigun07g147200	0
Vigun09g048000	0
Vigun04g175000	0
Vigun10g162400	0
Vigun03g200200	0
Vigun03g349500	0
Vigun11g134200	0
Vigun08g012200	0
Vigun09g200400	-0.92
Vigun03g403200	0
Vigun04g118900	0
Vigun11g148100	0
Vigun08g205200	0
Vigun05g122800	0
Vigun08g024500	0
Vigun11g002200	1.24
Vigun04g032900	0
Vigun02g112100	0
Vigun03g230400	0
Vigun03g384300	0
Vigun03g039100	0
Vigun09g178000	0
Vigun06g225500	0
Vigun05g171200	0
Vigun10g128900	0
Vigun11g063500	0
Vigun04g160100	0
Vigun08g059200	0
Vigun04g052200	0
Vigun03g275200	0
Vigun02g113500	0
Vigun01g148100	0
Vigun01g244700	0
Vigun04g049100	0
Vigun09g162600	0.65
Vigun01g058700	0
Vigun04g165600	0
Vigun03g401600	0
Vigun04g014000	0
Vigun03g434300	0
Vigun01g075500	0
Vigun10g063000	0
Vigun10g003400	1.24
Vigun10g198000	0
Vigun11g142700	0
Vigun02g138500	0
Vigun01g160700	0
Vigun09g160000	0
Vigun06g157200	0
Vigun10g187200	0
Vigun11g140600	-0.55
Vigun04g191200	0
Vigun03g441600	0
Vigun11g026900	0
Vigun10g002800	0
Vigun07g086700	0
VigunL072400	0
Vigun05g298300	0
Vigun03g411700	0.9
Vigun05g249200	0
Vigun02g023800	0
Vigun05g216400	0.79
Vigun09g086800	0
Vigun09g269300	0
Vigun11g112100	0
Vigun06g207100	0
Vigun03g050800	0
Vigun07g224000	0
Vigun03g284400	0
Vigun03g163700	0.56
Vigun03g306200	-0.48
Vigun03g028900	0
Vigun02g093600	0
Vigun03g197500	0
Vigun05g074300	0
Vigun01g105700	0
Vigun06g171600	-0.6
Vigun09g201500	0
Vigun11g198000	0
Vigun11g103400	0
Vigun03g327900	0
Vigun03g277400	1.07
Vigun03g271900	0
Vigun09g277100	0
Vigun03g244900	0
Vigun06g068400	0
Vigun11g022600	0
Vigun11g024800	0
Vigun03g011300	0
Vigun04g177900	0
Vigun08g222700	0
Vigun03g322400	0
Vigun07g092500	0.39
Vigun08g085100	0
Vigun06g196000	-0.41
Vigun11g190000	-0.94
Vigun03g023200	0
Vigun09g255600	0
Vigun03g069000	0
Vigun05g079800	0
Vigun03g401200	-0.7
Vigun08g082600	0
Vigun11g174600	0
Vigun08g174400	0
Vigun03g256600	0
Vigun11g204100	0
Vigun09g144500	0
Vigun01g114000	0
Vigun01g097300	0
Vigun10g139100	0
Vigun05g244800	0
Vigun02g045700	0
Vigun04g048500	0
Vigun08g127000	0
Vigun09g272500	0
Vigun10g014500	0.38
Vigun06g201600	0
Vigun01g249900	0
Vigun03g131700	0
Vigun06g149600	0.79
Vigun09g013400	0
Vigun05g125200	0
Vigun05g172300	0
Vigun08g071000	-0.58
Vigun06g181200	0.49
Vigun06g235300	0
Vigun08g177900	-0.78
Vigun09g149500	0
Vigun05g191100	0
Vigun04g092900	0
Vigun06g037600	0
